[27/05/24 10:29:37][__main__][INFO] - Training script
[27/05/24 10:29:37][__main__][INFO] - The config can be found here: 
outputs/tmr_humanml3d_guoh3dfeats/config.json
[27/05/24 10:29:43][lightning_fabric.utilities.seed][INFO] - [rank: 0] Seed set to 1234
[27/05/24 10:29:43][__main__][INFO] - Loading the dataloaders
[27/05/24 10:30:11][__main__][INFO] - Loading the model
[27/05/24 10:30:29][__main__][INFO] - Training
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - GPU available: True (cuda), used: True
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - TPU available: False, using: 0 TPU cores
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - IPU available: False, using: 0 IPUs
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - HPU available: False, using: 0 HPUs
[27/05/24 10:30:31][pytorch_lightning.accelerators.cuda][INFO] - LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
[27/05/24 10:30:31][pytorch_lightning.callbacks.model_summary][INFO] - 
  | Name                   | Type              | Params
-------------------------------------------------------------
0 | motion_encoder         | ACTORStyleEncoder | 4.8 M 
1 | text_encoder           | ACTORStyleEncoder | 4.9 M 
2 | motion_decoder         | ACTORStyleDecoder | 6.4 M 
3 | reconstruction_loss_fn | SmoothL1Loss      | 0     
4 | latent_loss_fn         | SmoothL1Loss      | 0     
-------------------------------------------------------------
16.1 M    Trainable params
0         Non-trainable params
16.1 M    Total params
64.523    Total estimated model params size (MB)
[27/05/24 10:30:31][src.callback.progress][INFO] - Training started
[27/05/24 10:34:09][src.callback.progress][INFO] - Epoch 0: v_recons 4.349e-01  recons 4.505e-01  v_loss 6.536e-01  loss 7.192e-01  v_latent 1.062e+00  latent 1.124e+00  v_kl 6.184e+00  kl 5.926e+00  v_contrastive 2.186e+00  contrastive 2.686e+00  v_t2m/len 1368  v_t2m/R01 2.41%  v_t2m/R02 4.17%  v_t2m/R03 5.4%  v_t2m/R05 8.69%  v_t2m/R10 14.84%  v_t2m/MedR 70.0%  v_m2t/len 1368  v_m2t/R01 1.89%  v_m2t/R02 3.73%  v_m2t/R03 4.9%  v_m2t/R05 8.55%  v_m2t/R10 14.1%  v_m2t/MedR 68.0%
[27/05/24 10:37:08][src.callback.progress][INFO] - Epoch 1: v_recons 4.181e-01  recons 4.183e-01  v_loss 6.075e-01  loss 6.239e-01  v_latent 9.868e-01  latent 1.039e+00  v_kl 2.865e+01  kl 1.819e+01  v_contrastive 1.891e+00  contrastive 2.053e+00  v_t2m/len 1368  v_t2m/R01 3.14%  v_t2m/R02 6.36%  v_t2m/R03 8.98%  v_t2m/R05 13.6%  v_t2m/R10 22.65%  v_t2m/MedR 38.0%  v_m2t/len 1368  v_m2t/R01 3.06%  v_m2t/R02 6.21%  v_m2t/R03 9.06%  v_m2t/R05 14.39%  v_m2t/R10 22.95%  v_m2t/MedR 42.0%
[27/05/24 10:40:20][__main__][INFO] - Training script
[27/05/24 10:40:20][__main__][INFO] - The config can be found here: 
outputs/tmr_humanml3d_guoh3dfeats/config.json
[27/05/24 10:40:25][lightning_fabric.utilities.seed][INFO] - [rank: 0] Seed set to 1234
[27/05/24 10:40:25][__main__][INFO] - Loading the dataloaders
[27/05/24 10:41:04][__main__][INFO] - Loading the model
[27/05/24 10:41:23][__main__][INFO] - Training
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - GPU available: True (cuda), used: True
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - TPU available: False, using: 0 TPU cores
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - IPU available: False, using: 0 IPUs
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - HPU available: False, using: 0 HPUs
[27/05/24 10:41:25][pytorch_lightning.accelerators.cuda][INFO] - LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
[27/05/24 10:41:25][pytorch_lightning.callbacks.model_summary][INFO] - 
  | Name                   | Type              | Params
-------------------------------------------------------------
0 | motion_encoder         | ACTORStyleEncoder | 4.8 M 
1 | text_encoder           | ACTORStyleEncoder | 4.9 M 
2 | motion_decoder         | ACTORStyleDecoder | 6.4 M 
3 | reconstruction_loss_fn | SmoothL1Loss      | 0     
4 | latent_loss_fn         | SmoothL1Loss      | 0     
-------------------------------------------------------------
16.1 M    Trainable params
0         Non-trainable params
16.1 M    Total params
64.523    Total estimated model params size (MB)
[27/05/24 10:41:25][src.callback.progress][INFO] - Training started
[27/05/24 10:45:41][src.callback.progress][INFO] - Epoch 0: v_recons 4.275e-01  recons 4.431e-01  v_loss 6.512e-01  loss 7.183e-01  v_latent 1.054e+00  latent 1.135e+00  v_kl 1.750e+01  kl 1.119e+01  v_dtw 7.402e-03  dtw 1.119e-02  v_contrastive 2.161e+00  contrastive 2.639e+00  v_t2m/len 1368  v_t2m/R01 2.33%  v_t2m/R02 4.3%  v_t2m/R03 6.13%  v_t2m/R05 9.57%  v_t2m/R10 16.14%  v_t2m/MedR 59.0%  v_m2t/len 1368  v_m2t/R01 3.14%  v_m2t/R02 4.9%  v_m2t/R03 6.8%  v_m2t/R05 10.22%  v_m2t/R10 16.95%  v_m2t/MedR 58.0%
[27/05/24 16:06:13][src.callback.progress][INFO] - Epoch 86: v_recons 3.093e-01  recons 2.595e-01  v_loss 3.948e-01  loss 2.788e-01  v_latent 8.219e-01  latent 6.861e-01  v_kl 3.492e+01  kl 2.363e+01  v_dtw 2.201e-03  dtw 1.815e-03  v_contrastive 8.293e-01  contrastive 1.727e-01  v_t2m/len 1368  v_t2m/R01 18.27%  v_t2m/R02 23.54%  v_t2m/R03 32.88%  v_t2m/R05 43.41%  v_t2m/R10 57.81%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.55%  v_m2t/R02 26.17%  v_m2t/R03 34.27%  v_m2t/R05 42.9%  v_m2t/R10 55.11%  v_m2t/MedR 8.0%
[27/05/24 16:09:54][src.callback.progress][INFO] - Epoch 87: v_recons 3.069e-01  recons 2.590e-01  v_loss 3.933e-01  loss 2.776e-01  v_latent 8.115e-01  latent 6.838e-01  v_kl 3.438e+01  kl 2.360e+01  v_dtw 3.144e-03  dtw 1.703e-03  v_contrastive 8.290e-01  contrastive 1.673e-01  v_t2m/len 1368  v_t2m/R01 20.31%  v_t2m/R02 24.93%  v_t2m/R03 33.91%  v_t2m/R05 44.43%  v_t2m/R10 59.79%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.86%  v_m2t/R02 27.19%  v_m2t/R03 38.08%  v_m2t/R05 46.86%  v_m2t/R10 57.52%  v_m2t/MedR 7.0%
[27/05/24 16:13:37][src.callback.progress][INFO] - Epoch 88: v_recons 3.074e-01  recons 2.576e-01  v_loss 3.894e-01  loss 2.759e-01  v_latent 8.193e-01  latent 6.841e-01  v_kl 3.636e+01  kl 2.395e+01  v_dtw 9.819e-04  dtw 1.667e-03  v_contrastive 8.064e-01  contrastive 1.637e-01  v_t2m/len 1368  v_t2m/R01 18.48%  v_t2m/R02 24.2%  v_t2m/R03 33.63%  v_t2m/R05 42.11%  v_t2m/R10 58.04%  v_t2m/MedR 7.5%  v_m2t/len 1368  v_m2t/R01 23.1%  v_m2t/R02 27.4%  v_m2t/R03 35.75%  v_m2t/R05 43.2%  v_m2t/R10 55.4%  v_m2t/MedR 8.0%
[27/05/24 16:17:19][src.callback.progress][INFO] - Epoch 89: v_recons 3.092e-01  recons 2.577e-01  v_loss 3.934e-01  loss 2.761e-01  v_latent 8.304e-01  latent 6.817e-01  v_kl 3.729e+01  kl 2.400e+01  v_dtw 1.136e-03  dtw 1.751e-03  v_contrastive 8.273e-01  contrastive 1.641e-01  v_t2m/len 1368  v_t2m/R01 19.8%  v_t2m/R02 24.93%  v_t2m/R03 33.7%  v_t2m/R05 43.56%  v_t2m/R10 58.63%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 20.61%  v_m2t/R02 25.57%  v_m2t/R03 35.45%  v_m2t/R05 44.65%  v_m2t/R10 56.58%  v_m2t/MedR 7.0%
[27/05/24 16:21:37][src.callback.progress][INFO] - Epoch 90: v_recons 3.080e-01  recons 2.570e-01  v_loss 3.904e-01  loss 2.754e-01  v_latent 8.191e-01  latent 6.830e-01  v_kl 3.543e+01  kl 2.382e+01  v_dtw 1.328e-03  dtw 1.702e-03  v_contrastive 8.071e-01  contrastive 1.647e-01  v_t2m/len 1368  v_t2m/R01 19.29%  v_t2m/R02 25.44%  v_t2m/R03 32.97%  v_t2m/R05 42.84%  v_t2m/R10 56.58%  v_t2m/MedR 8.0%  v_m2t/len 1368  v_m2t/R01 22.0%  v_m2t/R02 25.65%  v_m2t/R03 34.79%  v_m2t/R05 44.0%  v_m2t/R10 56.29%  v_m2t/MedR 7.0%
[27/05/24 16:25:19][src.callback.progress][INFO] - Epoch 91: v_recons 3.071e-01  recons 2.567e-01  v_loss 3.911e-01  loss 2.749e-01  v_latent 8.175e-01  latent 6.845e-01  v_kl 3.635e+01  kl 2.431e+01  v_dtw 1.348e-03  dtw 1.803e-03  v_contrastive 8.224e-01  contrastive 1.616e-01  v_t2m/len 1368  v_t2m/R01 21.04%  v_t2m/R02 26.38%  v_t2m/R03 35.52%  v_t2m/R05 45.25%  v_t2m/R10 58.91%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.29%  v_m2t/R02 26.54%  v_m2t/R03 36.18%  v_m2t/R05 44.95%  v_m2t/R10 55.77%  v_m2t/MedR 7.0%
[27/05/24 16:29:00][src.callback.progress][INFO] - Epoch 92: v_recons 3.064e-01  recons 2.561e-01  v_loss 3.899e-01  loss 2.741e-01  v_latent 8.158e-01  latent 6.832e-01  v_kl 3.636e+01  kl 2.450e+01  v_dtw 2.358e-03  dtw 1.690e-03  v_contrastive 8.073e-01  contrastive 1.604e-01  v_t2m/len 1368  v_t2m/R01 18.79%  v_t2m/R02 24.55%  v_t2m/R03 34.5%  v_t2m/R05 46.04%  v_t2m/R10 59.06%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 24.34%  v_m2t/R02 28.36%  v_m2t/R03 36.99%  v_m2t/R05 45.02%  v_m2t/R10 56.36%  v_m2t/MedR 7.0%
[27/05/24 16:32:42][src.callback.progress][INFO] - Epoch 93: v_recons 3.070e-01  recons 2.551e-01  v_loss 3.893e-01  loss 2.729e-01  v_latent 8.227e-01  latent 6.821e-01  v_kl 3.665e+01  kl 2.440e+01  v_dtw 1.902e-03  dtw 1.737e-03  v_contrastive 8.006e-01  contrastive 1.581e-01  v_t2m/len 1368  v_t2m/R01 20.46%  v_t2m/R02 25.87%  v_t2m/R03 33.99%  v_t2m/R05 45.25%  v_t2m/R10 59.06%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.78%  v_m2t/R02 27.04%  v_m2t/R03 34.65%  v_m2t/R05 43.27%  v_m2t/R10 56.65%  v_m2t/MedR 8.0%
[27/05/24 16:36:25][src.callback.progress][INFO] - Epoch 94: v_recons 3.078e-01  recons 2.548e-01  v_loss 3.897e-01  loss 2.722e-01  v_latent 8.171e-01  latent 6.826e-01  v_kl 3.544e+01  kl 2.446e+01  v_dtw 2.135e-03  dtw 1.647e-03  v_contrastive 7.939e-01  contrastive 1.559e-01  v_t2m/len 1368  v_t2m/R01 18.79%  v_t2m/R02 25.87%  v_t2m/R03 34.36%  v_t2m/R05 44.95%  v_t2m/R10 58.91%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 20.61%  v_m2t/R02 25.44%  v_m2t/R03 34.13%  v_m2t/R05 44.08%  v_m2t/R10 57.81%  v_m2t/MedR 7.0%
[27/05/24 16:40:08][src.callback.progress][INFO] - Epoch 95: v_recons 3.079e-01  recons 2.537e-01  v_loss 3.926e-01  loss 2.708e-01  v_latent 8.302e-01  latent 6.817e-01  v_kl 3.729e+01  kl 2.444e+01  v_dtw 1.566e-03  dtw 1.724e-03  v_contrastive 8.281e-01  contrastive 1.513e-01  v_t2m/len 1368  v_t2m/R01 18.63%  v_t2m/R02 24.78%  v_t2m/R03 32.97%  v_t2m/R05 43.56%  v_t2m/R10 58.33%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 20.54%  v_m2t/R02 24.48%  v_m2t/R03 33.99%  v_m2t/R05 43.63%  v_m2t/R10 56.29%  v_m2t/MedR 8.0%
[27/05/24 16:43:50][src.callback.progress][INFO] - Epoch 96: v_recons 3.070e-01  recons 2.538e-01  v_loss 3.880e-01  loss 2.712e-01  v_latent 8.256e-01  latent 6.842e-01  v_kl 3.715e+01  kl 2.465e+01  v_dtw 1.634e-03  dtw 1.805e-03  v_contrastive 7.895e-01  contrastive 1.538e-01  v_t2m/len 1368  v_t2m/R01 20.76%  v_t2m/R02 26.31%  v_t2m/R03 33.99%  v_t2m/R05 44.36%  v_t2m/R10 58.77%  v_t2m/MedR 8.0%  v_m2t/len 1368  v_m2t/R01 22.51%  v_m2t/R02 26.96%  v_m2t/R03 36.84%  v_m2t/R05 45.61%  v_m2t/R10 57.68%  v_m2t/MedR 7.0%
[27/05/24 16:47:33][src.callback.progress][INFO] - Epoch 97: v_recons 3.067e-01  recons 2.528e-01  v_loss 3.903e-01  loss 2.703e-01  v_latent 8.245e-01  latent 6.841e-01  v_kl 3.710e+01  kl 2.471e+01  v_dtw 2.876e-03  dtw 1.608e-03  v_contrastive 8.030e-01  contrastive 1.563e-01  v_t2m/len 1368  v_t2m/R01 18.93%  v_t2m/R02 24.48%  v_t2m/R03 33.77%  v_t2m/R05 43.34%  v_t2m/R10 56.93%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.27%  v_m2t/R02 26.23%  v_m2t/R03 34.13%  v_m2t/R05 43.06%  v_m2t/R10 55.34%  v_m2t/MedR 7.0%
[27/05/24 16:51:16][src.callback.progress][INFO] - Epoch 98: v_recons 3.078e-01  recons 2.520e-01  v_loss 3.968e-01  loss 2.690e-01  v_latent 8.431e-01  latent 6.808e-01  v_kl 3.823e+01  kl 2.470e+01  v_dtw 2.809e-03  dtw 1.762e-03  v_contrastive 8.580e-01  contrastive 1.497e-01  v_t2m/len 1368  v_t2m/R01 18.7%  v_t2m/R02 24.7%  v_t2m/R03 32.45%  v_t2m/R05 44.74%  v_t2m/R10 57.68%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.29%  v_m2t/R02 26.82%  v_m2t/R03 35.22%  v_m2t/R05 43.06%  v_m2t/R10 55.4%  v_m2t/MedR 8.0%
[27/05/24 16:55:00][src.callback.progress][INFO] - Epoch 99: v_recons 3.033e-01  recons 2.518e-01  v_loss 3.862e-01  loss 2.685e-01  v_latent 8.342e-01  latent 6.839e-01  v_kl 3.770e+01  kl 2.489e+01  v_dtw 1.305e-03  dtw 1.603e-03  v_contrastive 8.124e-01  contrastive 1.490e-01  v_t2m/len 1368  v_t2m/R01 19.87%  v_t2m/R02 24.7%  v_t2m/R03 33.4%  v_t2m/R05 42.97%  v_t2m/R10 58.91%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.07%  v_m2t/R02 26.17%  v_m2t/R03 34.06%  v_m2t/R05 43.2%  v_m2t/R10 56.79%  v_m2t/MedR 7.0%
[27/05/24 16:55:02][pytorch_lightning.utilities.rank_zero][INFO] - `Trainer.fit` stopped: `max_epochs=100` reached.
[27/05/24 16:55:02][src.callback.progress][INFO] - Training done
